uid,created_at,updated_at,deleted_at,category_id,category_type,url,name_en,name_kn,name_hn,name_ta,name_te,name_ml,name_mr,name_gu,name_bn,name_or,name_pa,name_ur,name_ne
master_icons_dba6787c-b537-40fc-be21-f8c69e428210,2026-01-14 12:20:48.145 +0530,,,vegetable_093,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/winged-bean.jpg,Winged_Bean,ರೆಕ್ಕೆ ಅವರೆ,गोवा सेम,இறக்கை_பீன்,వింగ్డ్_బీన్,ചിറകുള്ള_ബീൻ,विंग्ड_बीन,પાંખવાળા_બીન,ডানাযুক্ত_শিম,ୱିଙ୍ଗଡ୍_ବିନ୍,ਵਿੰਗਡ_ਬੀਨ,پنکھوں والا_بین,पखेटा भएको_बीन
master_icons_7e29998b-3236-486a-8ac4-25f74dc6a96e,2026-01-14 12:20:48.145 +0530,,,vegetable_094,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/wood-apple.jpg,Wood_Apple,ಬೆಲದ ಹಣ್ಣು,बेल,வூட்_ஆப்பிள்,వుడ్_ఆపిల్,വുഡ്_ആപ്പിൾ,लाकूड_सफरचंद,વુડ_એપલ,কাঠ_আপেল,କାଠ_ଆପଲ,ਲੱਕੜ_ਸੇਬ,بیل,काठ_स्याउ
master_icons_ab16b8aa-688a-44a8-a665-45c1dd4c1779,2026-01-14 12:20:48.145 +0530,,,vegetable_095,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/yam-bean.jpg,Yam_Bean,ಯಾಮ್ ಬೀನ್,मिश्रीकंद,யாம்_பீன்,యమ్_బీన్,യാം_ബീൻ,याम_बीन,યામ_બીન,ইয়াম_বিন,ୟାମ_ବିନ୍,ਯਾਮ_ਬੀਨ,شنکھالو,याम_बीन
master_icons_85dac83d-c664-47d1-810e-63fe40c26db5,2026-01-14 12:20:48.145 +0530,,,vegetable_096,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/yard-long-bean.jpg,Yard_Long_Bean,ಉದ್ದ ಅಲಸಂಡೆ,बरबटी,யார்டு_நீண்ட_பீன்,యార్డ్_లాంగ్_బీన్,മുറ്റം_നീളമുള്ള_പയർ,यार्ड_लांब_बीन,યાર્ડ_લોંગ_બીન,গজ_লং_বিন,ୟାର୍ଡ_ଲମ୍ବା_ବିନ୍,ਯਾਰਡ_ਲੌਂਗ_ਬੀਨ,یارڈ_لانگ_بین,यार्ड_लामो_बीन
master_icons_d2164940-752b-4e96-88ad-b3ef64108b90,2026-01-14 12:20:48.145 +0530,,,vegetable_097,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Arugula.jpg,Arugula,ಗಾರ್ಡನ್ ರಾಕೆಟ್,रूकोला,அருகுலா,అరుగూలా,അറൂഗ്യുള,अरुगुला,અરુગુલા,আরুগুলা,ଆରୁଗୁଲା,ਅਰੁਗੁਲਾ,ارگولا,अरुगुला
master_icons_912f9de4-27ca-4ba8-bd4c-64bc3029dd05,2026-01-14 12:20:48.145 +0530,,,vegetable_098,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Asparagus.jpg,Asparagus,ಶತಾವರಿ,शतावरी,அஸ்பாரகஸ்,ఆస్పరాగస్,ശതാവരിച്ചെടി,शतावरी,શતાવરીનો છોડ,অ্যাসপারাগাস,ଅସପାରାଗସ୍,ਐਸਪੈਰਾਗਸ,مار چوب,शतावरी
master_icons_cbd1aca1-5aee-40fe-bd3e-dc96af3a41b6,2026-01-14 12:20:48.145 +0530,,,vegetable_099,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Basil.jpg,Basil,ತುಳಸಿ,तुलसी,துளசி,తులసి,ബേസിൽ,तुळस,તુલસી,পুদিনা,ତୁଳସୀ,ਤੁਲਸੀ,تلسی,तुलसी
master_icons_7b5048d8-12ca-4559-af04-f516ca3ab465,2026-01-14 12:20:48.145 +0530,,,vegetable_100,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Broccoli.jpg,Broccoli,ಬ್ರೊಕೋಲಿ,ब्रोकली,ப்ரோக்கோலி,బ్రోకలీ,ബ്രോക്കോളി,ब्रोकोली,બ્રોકોલી,ব্রকলি,ବ୍ରୋକୋଲି,ਬ੍ਰੋ CC ਓਲਿ,بروکولی,ब्रोकाउली
master_icons_15edcc5f-33c7-4585-a128-dabb822ff58b,2026-01-14 12:20:48.145 +0530,,,vegetable_101,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Brussels_Sprouts.jpg,Brussels_Sprouts,ಮಿನಿ ಎಲೆಕೋಸು,छोटी गोभी,பிரஸ்ஸல்ஸ்_ஸ்ப்ரௌட்ஸ்,బ్రస్సెల్స్_స్ప్రౌట్స్,ബ്രസ്സൽസ്_സ്പ്രൗട്ട്സ്,ब्रुसेल्स_स्प्राउट्स,બ્રસેલ્સ_સ્પ્રાઉટ્સ,ব্রাসেলস_স্প্রাউটস,ବ୍ରସେଲ୍ସ_ସ୍ପ୍ରାଉଟ୍ସ,ਬ੍ਰਸੇਲਜ਼_ਸਪ੍ਰਾਉਟਸ,برسلز انکور,ब्रसेल्स_स्प्राउट्स
master_icons_c59f172e-63e7-4458-ad78-0ee06b1d2d6a,2026-01-14 12:20:48.145 +0530,,,vegetable_102,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Butternut_Squash.jpg,Butternut_Squash,ಸಿಹಿ ಕುಂಬಳಕಾಯಿ,काशीफल,பட்டர்நட்_ஸ்குவாஷ்,బటర్‌నట్_స్క్వాష్,ബട്ടർനട്ട്_സ്ക്വാഷ്,बटरनट_स्क्वॅश,બટરનટ_સ્ક્વોશ,বাটারনাট_স্কোয়াশ,ବଟରନଟ୍_ସ୍କ୍ୱାସ୍,ਬਟਰਨਟ_ਸਕੁਐਸ਼,بٹرنٹ_سکواش,बटरनट_स्क्वास
master_icons_abf276ef-0531-4915-81d9-3be2b8f3786c,2026-01-14 12:20:48.145 +0530,,,vegetable_103,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Celery.jpg,Celery,ಗುಡ್ಡದರಿಶಿನ,अजमोद,செலரி,సెలెరీ,സെലറി,सेलेरी,સેલરી,সেলারি,ସେଲେରି,ਅਜਵਾਇਨ,اجوائن,अजवाइन
master_icons_81679627-1a28-48e0-b5cc-f4590c78933e,2026-01-14 12:20:48.145 +0530,,,vegetable_104,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Dill.jpg,Dill,ಸಬ್ಬಸಿಗೆ ಸೊಪ್ಪು,सोवा,வெந்தயம்,మెంతులు,ഡിൽ,बडीशेप,સુવાદાણા,ডিল,ଡିଲ୍,ਡਿਲ,ڈل,डिल
master_icons_5c333872-c38b-4761-bcc6-96f6d177b5cf,2026-01-14 12:20:48.145 +0530,,,vegetable_105,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Garbanzo.jpg,Garbanzo,ಕಡಲೆ ಕಾಳು,काबुली चना,அலங்காரம்,గర్బంజో,ഗാർബൻസോ,गरबांझो,ગરબાન્ઝો,গারবানজো,ଗାରବାଞ୍ଜୋ,ਗਰਬਨਜ਼ੋ,گاربانزو,गार्बान्जो
master_icons_c30a8854-a0b8-4255-a3f2-908c825ea9ea,2026-01-14 12:20:48.145 +0530,,,vegetable_106,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Garden_Cress.jpg,Garden_Cress,ಅಳಿವಿ ಬೀಜ,हलीम,தோட்டம்_கிரெஸ்,గార్డెన్_క్రెస్,ഗാർഡൻ_ക്രെസ്,गार्डन_क्रेस,ગાર્ડન_ક્રેસ,গার্ডেন_ক্রেস,ବଗିଚା_କ୍ରେସ୍,ਗਾਰਡਨ_ਕ੍ਰੈਸ,گارڈن_کریس,बगैंचा_क्रेस
master_icons_9016f492-d574-4f25-9db8-71800e02f94d,2026-01-14 12:20:48.145 +0530,,,vegetable_107,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Jerusalem_Artichoke.jpg,Jerusalem_Artichoke,ಸಾಂಬ್ರಾಣಿ ಗಡ್ಡೆ,हाथी चक,ஜெருசலேம்_கூனைப்பூ,జెరూసలేం_ఆర్టిచోక్,ജറുസലേം_ആർട്ടികോക്ക്,जेरुसलेम_आर्टिकोक,જેરુસલેમ_આર્ટિકોક,জেরুজালেম_আর্টিকোক,ଜେରୁସାଲେମ_ଆର୍ଟିଚୋକ୍,ਯਰੂਸ਼ਲਮ_ਆਰਟੀਚੋਕ,یروشلم_آرٹیکوک,जेरुसेलम_आर्टिकोक
master_icons_40d03934-bd1b-4fcd-9ab1-c3bf38e6a5df,2026-01-14 12:20:48.145 +0530,,,vegetable_108,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Jicama.jpg,Jicama,ಶಂಖಾಳು,मिश्रीकंद,ஜிகாமா,జికామా,ജിക്കാമ,जिकामा,જીકામા,জিকামা,ଜିକାମା,ਜਿਕਾਮਾ,جیکاما,जिकामा
master_icons_15234553-3ef3-43ea-9410-d7251930fc05,2026-01-14 12:20:48.145 +0530,,,vegetable_109,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Kale.jpg,Kale,ಕೇಲ್ ಸೊಪ್ಪು,केल,காலே,కాలే,കാലെ,काळे,કાલે,কালে,କଲେ,ਕਾਲੇ,کالے,केल
master_icons_2ab784f4-6770-416e-9ef1-087ebdab1f60,2026-01-14 12:20:48.145 +0530,,,vegetable_110,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Kohlrabi.jpg,Kohlrabi,ನವಿಲುಕೋಸು,गांठ गोभी,கோல்ராபி,కోహ్ల్రాబీ,കോൾറാബി,कोहलराबी,કોહલરાબી,কোহলরাবি,କୋହଲରାବି,ਕੋਹਲਰਾਬੀ,کوہلرابی,कोहलराबी
master_icons_2da9eb6c-cd21-48e0-891c-af01d6df55f9,2026-01-14 12:20:48.145 +0530,,,vegetable_111,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Leek.jpg,Leek,ಲೀಕ್ಸ್,लीक,லீக்,లీక్,വെളുത്തുള്ളി,लीक,લીક,লিক,ଲିକ୍,ਲੀਕ,لیک,लिक
master_icons_fd148a79-8f89-4c36-9f5c-8ad51057a218,2026-01-14 12:20:48.145 +0530,,,vegetable_112,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Lettuce.jpg,Lettuce,ಲೆಟಿಸ್ ಸೊಪ್ಪು,सलाद पत्ता,கீரை,లెట్యూస్,ലെറ്റസ്,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,લેટીસ,লেটুস,ଲେଟୁସ୍,ਸਲਾਦ,لیٹش,सलाद
master_icons_d48045a9-a545-4db8-a725-8efc53cd2342,2026-01-14 12:20:48.145 +0530,,,vegetable_113,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Lotus_Stem.jpg,Lotus_Stem,ತಾವರೆ ದಂಟು,कमल ककड़ी,தாமரை_தண்டு,లోటస్_స్టెమ్,ലോട്ടസ്_സ്റ്റെം,कमळाचे खोड,લોટસ_સ્ટેમ,লোটাস_স্টেম,କମଳ_ଷ୍ଟେମ୍,ਲੋਟਸ_ਸਟਮ,لوٹس_تنا,लोटस_स्टेम
master_icons_3a209b7e-8dcc-4e9d-9ab7-b48c02ccbcd8,2026-01-14 12:20:48.145 +0530,,,vegetable_114,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Malabar_Gourd.jpg,Malabar_Gourd,ಪರ್ವಲ್,परवल,மலபார்_சுரைக்காய்,మలబార్_గోర్డ్,മലബാർ_ഗോർഡ്,मलबार_लौकी,મલબાર_લોહી,মালাবার_লাউ,ମାଲାବାର_ଲାଉ,ਮਾਲਾਬਾਰ_ਲੌਕੀ,مالابار_لوکی,मालाबार_लौकी
master_icons_74518f7f-4f14-4363-8d8b-f27eaa58c3c3,2026-01-14 12:20:48.145 +0530,,,vegetable_115,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Mango_Ginger.jpg,Mango_Ginger,ಮಾವಿನ ಶುಂಠಿ,आम हल्दी,மாம்பழம்_இஞ்சி,మామిడి_అల్లం,മാമ്പഴം_ഇഞ്ചി,आंबा_आले,કેરી_આદુ,আম_আদা,ଆମ୍ବ_ଅଦା,ਅੰਬ_ਅਦਰਕ,آم_ادرک,आँप_अदुवा
master_icons_6317c3ec-e0fc-4acf-803c-be9b3319f0a5,2026-01-14 12:20:48.145 +0530,,,vegetable_116,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Parsley.jpg,Parsley,ಪಾರ್ಸ್ಲಿ,पार्सले,வோக்கோசு,పార్స్లీ,അയമോദകച്ചെടി,अजमोदा (ओवा),કોથમરી,পার্সলে,ପାର୍ସଲି,ਪਾਰਸਲੇ,اجمودا,अजमोद
master_icons_5d19e602-0e88-44ef-b1c6-838b43c15e0b,2026-01-14 12:20:48.145 +0530,,,vegetable_117,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Rhubarb.jpg,Rhubarb,ರೇವಲ್ ಚಿನ್ನಿ,रेवन्द चीनी,ருபார்ப்,రబర్బ్,റുബാർബ്,वायफळ बडबड,રેવંચી,রুবার্ব,ରୁବାର୍ବ,ਰੇਹੜੀ,روبرب,रूबार्ब
master_icons_7ce654cb-f8eb-4e36-940a-291311085b48,2026-01-14 12:20:48.145 +0530,,,vegetable_118,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Teasel_Gourd.jpg,Teasel_Gourd,ಮಡಹಾಗಲಕಾಯಿ,ककोरा,டீசல்_பூசணி,టీసెల్_గోర్డ్,ടീസൽ_ഗോർഡ്,टीसेल_लौकी,ટીઝલ_લોકી,টিসেল_লাউ,ଟିସେଲ_ଲାଉ,ਟੀਜ਼ਲ_ਲੌਕੀ,ٹیزل_لوکی,लौका_टिसेल
master_icons_132a6f96-107b-429a-bbe1-cb59f671177f,2026-01-14 12:20:48.145 +0530,,,vegetable_119,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Tomatillo.jpg,Tomatillo,ಟೊಮ್ಯಾಟಿಲೊ,टोमेटिलो,தக்காளி,టొమాటిల్లో,ടൊമാറ്റിലോ,टोमॅटिलो,ટોમેટિલો,টমেটোলো,ଟୋମାଟିଲୋ,ਟਮਾਟਿਲੋ,ٹماٹیلو,टोमाटिलो
master_icons_9a22e2cc-fd90-43bf-b8ac-19732f81583c,2026-01-14 12:20:48.145 +0530,,,vegetable_120,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Water_Spinach.jpg,Water_Spinach,ನೀರು ಸೊಪ್ಪು,कलमी साग,தண்ணீர்_கீரை,నీరు_పాలకూర,വെള്ളം_ചീര,पाणी_पालक,પાણી_પાલક,জল_পালংশাক,ପାଣି_ପାଳଙ୍ଗ,ਪਾਣੀ_ਪਾਲਕ,پانی_پالک,पालुङ्गो पानी
master_icons_38af4486-9483-4c90-b8fb-572d2d29afb0,2026-01-14 12:20:48.145 +0530,,,vegetable_121,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/Zucchini.jpg,Zucchini,ಜುಕ್ಕಿನಿ,जुकीनी,சீமை சுரைக்காய்,గుమ్మడికాయ,മരോച്ചെടി,झुकिनी,ઝુચીની,ঝুচিনি,ଜୁଚିନି,ਉ C ਚਿਨਿ,زچینی,जुचिनी
master_icons_b92ddb80-8f4e-4990-a916-818bc72b1aad,2026-01-14 12:20:48.145 +0530,,,vegetable_122,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/artichoke.jpg,Artichoke,ಆರ್ಟಿಚೋಕ್,हाथी चक,கூனைப்பூ,ఆర్టిచోక్,ആർട്ടികോക്ക്,आर्टिचोक,કાંટાળી ખાદ્ય વનસ્પતિ,আর্টিকোক,ଆର୍ଟିଚୋକ୍,ਆਂਟਿਚੋਕ,آرٹچیک,आर्टिचोक
master_icons_ef74f176-9f96-4360-a5fd-65f1938fb96e,2026-01-14 12:20:48.145 +0530,,,vegetable_123,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/bok_choy.jpg,Bok_Choy,ಬಾಕ್ ಚಾಯ್,बॉक चॉय,போக்_சோய்,బోక్_చోయ్,ബോക്_ചോയ്,बोक_चॉय,બોક_ચોય,বোক_চয়,ବୋକ୍_ଚୋୟ,ਬੋਕ_ਚੋਏ,بوک_چوئے,बोक_चोय
master_icons_4f8d74be-14e9-4093-a56e-1eb22eb82cd0,2026-01-14 12:20:48.145 +0530,,,vegetable_124,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/collard_greens.jpg,Collard_Greens,ಕೊಲ್ಲಾರ್ಡ್ ಸೊಪ್ಪು,कोलाड ग्रीन्स,காலார்ட்_கிரீன்ஸ்,కొల్లార్డ్_గ్రీన్స్,കോളാർഡ്_ഗ്രീൻസ്,कोलार्ड_ग्रीन्स,કોલાર્ડ_ગ્રીન્સ,কলার্ড_গ্রিনস,କଲର୍ଡ_ଗ୍ରୀନ୍ସ,ਕੋਲਾਰਡ_ਗ੍ਰੀਨਜ਼,کولارڈ_گرینز,कोलार्ड_ग्रीन्स
master_icons_b77529b3-1f39-4080-87d9-64199e6d1769,2026-01-14 12:20:48.145 +0530,,,vegetable_125,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/mustard_greens.jpg,Mustard_Greens,ಸಾಸಿವೆ ಸೊಪ್ಪು,सरसों का साग,கடுகு_கீரைகள்,ఆవాలు_ఆకుకూరలు,കടുക്_പച്ച,मोहरी_हिरवी,સરસવ_લીલો,সরিষা_সবুজ,ସୋରିଷ_ସବୁଜ,ਸਰ੍ਹੋਂ_ਦਾ_ਹਰਾ,سرسوں_سبز,तोरीको साग
master_icons_793145cf-e4db-48a8-be3a-ca0b7abb9e2e,2026-01-14 12:20:48.145 +0530,,,vegetable_126,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/raw_banana.jpg,Raw_Banana,ಬಾಳೆಕಾಯಿ,कच्चा केला,பச்சை_வாழைப்பழம்,పచ్చి_అరటి,അസംസ്കൃത_വാഴപ്പഴം,कच्चा_केळी,કાચા_કેળા,কাঁচা_কলা,କଞ୍ଚା_କଦଳୀ,ਕੱਚਾ_ਕੇਲਾ,کچا_کیلا,काँचो_केरा
master_icons_e94d3dbd-25d2-4b0f-b5d7-8f4bb109fe11,2026-01-14 12:20:48.145 +0530,,,vegetable_127,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/raw_mango.jpg,Raw_Mango,ಮಾವಿನಕಾಯಿ,कच्चा आम,பச்சை_மாம்பழம்,రా_మామిడి,അസംസ്കൃത_മാമ്പഴം,कच्चा_आंबा,કાચો_કેરી,কাঁচা_আম,କଞ୍ଚା_ଆମ୍ବ,ਕੱਚਾ_ਮੰਗੋ,کچا_آم,काँचो_आम
